Unnamed: 0,target,text
900,0,probabl money worri thing come due sever outstand invoic work two three month ago
3035,0,feel like john lennon
4960,0,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
1952,0,nah im goin 2 wrk j wot bout u
2760,0,dont thnk wrong call us
1197,0,also know lunch menu da know
100,0,okay name ur price long legal wen pick u ave x am xx
1049,1,18 day euro2004 kickoff u kept inform latest news result daili unsubscrib send get euro stop 83222
1627,1,select stay 1 250 top british hotel noth holiday worth claim call london bx 526 sw73ss
5422,0,ok k sri knw 2 siva tat askd
2831,0,normal hot mail com see
3800,0,ok least armand still around
2443,0,lt gt great loxahatche xma tree burn updat total see star
1271,0,still havent collect dough pl let know go place sent get control number
5284,0,sent ur email id soon
2748,0,send number give repli tomorrow morn said like ok
766,0,nt goin got somethin unless meetin 4 dinner lor haha wonder go ti time
4846,0,escap theatr go watch kavalan minut
5058,1,free video camera phone half price line rental 12 mth 500 cross ntwk min 100 txt call mobileupd8 08001950382
1889,0,got ta collect da car 6 lei
3660,0,well great weekend
3060,0,u talk bout earli morn almost noon
168,0,great escap fanci bridg need lager see tomo
73,0,k k perform
2653,0,sorri da thought call lot time lil call noon
5548,0,tri weekend v
2985,1,repli win weekli profession sport tiger wood play send stop 87239 end servic
1883,0,come slave go shell unconsci avoid make unhappi
4044,0,mean websit ye
2166,0,thank way lost
2568,0,hey leav friday wait ask superior tell
992,0,ìï wan come come lor din c stripe skirt
3216,0,come mahal bu stop lt decim gt
1905,0,peopl mu tabl lambda
5189,1,ree entri 2 weekli comp chanc win ipod txt pod 80182 get entri std txt rate c appli 08452810073 detail
3086,0,ask anthoni dad bf
1384,0,storm msg wen u lift phne u say u knw wt real mean hello name girl ye u knw dat girl margaret girlfrnd f grahmbel invnt telphon moral one 4get name person
3441,1,save money wed lingeri choos superb select nation deliveri brought weddingfriend
1738,0,k go sleep well take rest
5255,0,ok sweet dream
1503,0,ill lt gt ok
2564,0,sea lay rock rock envelop envelop paper paper 3 word
1631,0,watch movi alreadi xy want 2 shop shop w
3724,0,noth spl wat abt u whr ru
2102,0,audri lousi autocorrect
266,0,sure yet still tri get hold
1033,0,oh mr sheffield wan na play game okay boss nanni give rais give one
2631,1,urgent mobil 077xxx bonu caller prize 2nd attempt reach call 09066362206 asap box97n7qp 150ppm
3586,0,ride equal unev mani peski cyclist around time night
2585,0,outsid offic take
1844,0,da good good unsold
5501,1,privat 2003 account statement 07808247860 show 800 point call 08719899229 identifi code 40411 expir
5400,0,hard true much show amp express love someon much hurt leav get seper even
2214,0,ok let noe later n ask call u tmr
144,0,ye see ya dot
4427,0,aiyar dun disturb u liao thk u lot 2 aft ur cupboard come
3959,0,sent lanr fakey eckankar detail mail box
4343,0,hi ask waheeda fathima leav
4469,0,lem know swing pick free basic time 1 semest
4476,0,oh 4 outsid player allow play know
2547,1,text82228 get rington logo game question info
320,0,merri christma babe love ya kiss
4732,0,good morn dear shijutta great amp success day
1587,0,dont search love let love find that call fall love bcoz u dont forc u fall u know smeon hold u bslvyl
1584,0,sorri call later
3573,0,yeah sure leav min
3699,0,oh ask fun haha take care
2282,0,wait yesterday
4526,0,understand loss gain work school
1010,0,lol would mom would fit tell whole famili crazi terribl
3913,0,today accept day u accept brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rpli mean enemi
3024,0,part understand
3996,1,bore housew chat n date rate landlin
191,0,sorri join leagu peopl dont keep touch mean great deal friend time even great person cost great
4783,0,inde way either
1175,0,horribl u eat mac eat u forgot abt alreadi rite u take long 2 repli thk toot b4 b prepar wat shall eat
4531,0,ok day make dinner tonit invit
4992,0,kate
1690,1,sunshin quiz wkli q win top soni dvd player u know countri algarv txt ansr sp tyron
1280,0,oh ho first time u use type word
3350,0,time come
5112,1,decemb mobil entitl updat latest colour camera mobil free call mobil updat vco free 08002986906
2232,0,noth get msg di name wit differ
687,0,dear case u r come cochin pl call bfore u shall also reach tell day u r engag an holiday
638,0,shower babi
569,0,wot u wan na missi
3654,0,senthil group compani apnt 5pm
933,0,time think need know near campu
1169,0,msg r time silent say think u right also make u think least 4 moment gd drm shesil
1360,0,yo dude guess got arrest day
4629,0,everybodi fun even miss
3287,1,someon u know ask date servic 2 contact cant guess call 09058097189 reveal pobox 6 ls15hb 150p
3462,0,seek ladi street freak sheet
1822,0,think lift one
2790,1,bin award play 4 instant cash call 08715203028 claim everi 9th player win min optout 08718727870
196,0,u got person stori
4591,0,right wasnt phone someon number like
5032,0,realli good see day dudett miss
3089,0,go take bath ill place key window
3785,0,wat r u
5075,0,well glad find total disagre lol
2428,0,find sent offlin messag know anjola
2075,0,must come later normal bath da afternoon mah
4491,0,probabl coupl hour top
1705,0,yun wkg btw go nu sc ìï wana specialis wad
147,0,call check life begin qatar pl pray hard
797,0,boy wherear friendsar thekingshead come canlov
1750,0,got mail panren paru
623,0,sorri got thing may pub later
2286,0,two letter copi co one messag speak soon
4067,1,chase us sinc sept definit pay thank inform ignor kath manchest
2028,0,kalli readi bat 2nd inning
5105,0,wnt buy bmw car urgent vri hv shortag lt gt sourc arng di amt lt gt lac that prob
5006,0,oh come tomorrow
4991,0,hungri buy smth home
1473,0,gon na blake night might abl get littl earli
722,0,wondar full flim
1361,0,shuhui say chang 2 suntec steamboat u noe r u
106,0,aight hit get cash
4446,0,pleas tell special stock talk
4746,0,put sign choos number pin show right
4485,0,good weekend
3052,0,pl send correct name da
1472,0,sent email address incomm right
1117,1,449050000301 price claim call 09050000301
554,0,look fri pan case cheap book perhap silli fri pan like book
299,0,need coffe run tomo ca believ time week alreadi
170,0,sir need axi bank account bank address
3326,0,number u live 11
3803,0,dude fake frnd got money tht reffer u u member wit mail link u vl credit lt gt rs il geti lt gt rs draw acc wen lt gt rs
3674,0,who class
1276,0,lor
2354,0,r go lt gt bu
3619,0,meant apolog text get drug lt gt night
415,0,whatsup dont u want sleep
4860,0,nokia phone lovli
4524,0,co shop wif darren ju n call 2 ask wat present wan lor start guess wif n final guess darren lor
4282,0,scienc tell chocol melt sunlight pleas walk sunlight bcoz want loss sweet friend
3053,0,happen yo date
3923,0,izzit still rain
1839,0,norm tomorrow finish co st test need sort librari stuff point tomo got letter today access til end march better get move
2956,0,would still cozi exhaust last went school work everyth close
2317,0,waqt se pehl naseeb se zyada kisi ko kuch nahi milta zindgi wo nahi jo hum socht hai zindgi wo hai jo ham jeetey hai
2915,0,time tell friend around
630,0,pleas dont say like hi hi hi
5046,0,dont open
162,0,love excit day spend make happi
413,0,bring home wendi
1073,0,lul im gettin juici gossip hospit two nurs talk fat gettin one think she obes oyea
2017,0,better bb wont use wife doctor
5126,0,wonder okor great month cherish guy wish well day mojibiola
876,0,castor need see someth
817,0,also bring galileo dobbi
4918,0,call see facebook huh
2255,0,lov line truth
2734,0,mag meet avo point
872,0,text drop x
4341,0,ha would say read anyth way u seem like 2 judgement save friday pub
3683,0,dad say hurri hell
229,0,dear good morn
906,1,lastest stereophon marley dizze racal libertin stroke win nookii game flirt click themob wap bookmark text wap 82468
2056,0,charg mobil get morn
896,0,hope good week check
5321,0,ok problem yup go sch 4 rem correctli
3871,0,join today keep talk later
2153,0,dont shall buy one dear
791,0,e best 4 ur drive tmr
1910,0,becoz lt gt jan whn al post ofic holiday cn go fr post ofic got duffer
1327,1,ur balanc ur next question sang girl 80 2 answer txt ur answer good luck
2308,1,mobi pub high street prize u know new duchess cornwal txt first name stop 008704050406 sp arrow
2876,0,twenti past five said train durham alreadi coz reserv seat
698,0,mum ask buy food home
3083,0,ok lor ned 2 go toa payoh 4 2 return smth u wan 2 send wat
3080,0,great trip india bring light everyon project everyon lucki see smile bye abiola
4986,0,rush work school rush go hungri
1717,1,wow boy r back take 2007 uk tour win vip ticket vip club txt club trackmarqu ltd info vipclub4u
2579,0,dunno let go learn pilat
894,0,g class earli tomorrow thu tri smoke lt gt
3020,0,film ill call later
3541,0,ìï come lt 25 n pass lar
5247,0,gud ni8 dear slp well take care swt dream muah
4153,0,haf u eaten wat time u wan 2 come
1979,0,shhhhh nobodi suppos know
1057,0,ard 515 like dat
3309,0,oh ho first time u use type word
3518,0,hang brother famili
2330,0,long beach lor expect u dinner
3658,0,come lt gt min
92,0,smile pleasur smile pain smile troubl pour like rain smile sum1 hurt u smile becoz someon still love see u smile
1234,0,edrunk sorri iff pthi make dancc 2 drum n basq ihav fun 2nhite x ro
1013,0,buy pizza meat lover suprem u get pick
3863,0,pure heart person wonder smile make even enemi feel guilti enemi catch world smile goodmorn amp smiley sunday
947,0,hey book kb sat alreadi lesson go ah keep sat night free need meet confirm lodg
1793,0,bad girl still rememb
5205,1,mobil 11mth updat free orang latest colour camera mobil unlimit weekend call call mobil upd8 freefon 08000839402 2stoptxt
190,1,uniqu enough find 30th august
1531,0,oh dang mean send lol
2682,0,got call landlin number ask come anna nagar go afternoon
2812,0,enjoy shower possess pour u ur love one bcoz world lie golden gift love truli
3894,0,ye last practic
3588,0,sent wife text buy tell relax go get wkend
4819,1,check choos babe video fgkslpopw fgkslpo
3176,0,meet da call
2111,0,yar quit clever aft mani guess lor got ask 2 bring thk darren will 2 go aiya thk leona still attach wat
4772,0,ok u tell wat time u come later lor
105,0,thank lot wish birthday thank make birthday truli memor
3413,0,pic pleas
2801,0,smile right go world wonder smile think crazi keep away grin
1963,0,ye complet form clark also utter wast
4998,0,hmph go head big baller
2301,0,lt gt guess easi enough
774,0,sleep surf
1232,0,1 finish meet call
858,0,spoon okay
5085,0,sorri miss call pleas call back
3154,0,ok
4593,0,good time nice someth bit differ weekend chang see ya soon
5516,0,ya referin mei ex wat ah waitin 4 u treat somebodi shld b rich liao gd den u dun work frm tmr onward
3430,0,yeah get random dude need chang info sheet parti lt gt never studi safe
4160,1,mobil 11 month u r entitl updat latest colour mobil camera free call mobil updat co free 08002986030
4370,0,puriti friendship two smile read forward messag smile see name gud evng
725,0,got look scrumptiou daddi want eat night long
1679,0,today dedic day song u dedic send ur valuabl frnd first rpli
5245,0,thank princess want see nice juici booti
2201,0,boy late 2 home father
3943,0,545 lor ya go 4 dinner togeth
1363,0,yetund sorri moji seem busi abl go shop pleas find way get want us get pleas forgiv repli free via yahoo messeng
410,0,come room point iron plan weekend
830,1,u secret admir reveal think u r special call opt repli reveal stop per msg recd cust care 07821230901
3781,0,r go send
912,0,ca feel nauseou piss eat sweet week caus today plan pig diet week hungri
2092,0,oh love soooo good hear omg miss much today sorri problem provid thank tming
390,0,huh late fr dinner
4818,0,got smaller capac one quit ex
4357,1,date servic ask 2 contact u someon shi call 09058091870 reveal pobox84 m26 3uz 150p
4994,0,look addi goe back monday suck
2243,0,boo way mom make tortilla soup yummmm
3123,0,uncl atlanta wish guy great semest
3121,1,free entri 2 weekli comp chanc win ipod txt pod 80182 get entri std txt rate c appli 08452810073 detail
3957,0,could kiss feel next
718,1,guarante cash prize claim yr prize call custom servic repres 08714712394
3452,0,nowaday peopl notixiqu laxinorf opportun bambl entrop ever oblising opt ur book masteriast amplikat fidalf champlaxig think atroci wotz ur opinion junna
2440,0,great church holla get
3256,0,told go got drunk
3108,0,lol gon na last month cash left lt gt case collect week caus announc blog
3411,0,didnt search onlin let know
3048,0,lol know awesom phone could click delet right want
5031,0,ok vl u know got adsens approv
420,0,ye last week take live call
2197,0,bring got
4105,0,k 2marrow come class
3877,0,need person give na
3912,0,yeah whatev lol
3117,0,r u say order slipper co pay return
1937,0,fact clean show know upset prioriti constantli want
1119,1,bore speed date tri speedchat txt speedchat 80155 like em txt swap get new chatter chat80155 pobox36504w45wq rcd 16
